x,y,amp,phase
0.004007934,0.737054881,0.00169922,150.498
0.011303219,0.732012919,0.00173188,159.06
0.018312434,0.727066789,0.00179864,158.25
0.02525765,0.722065299,0.00183011,158.142
0.032352872,0.716850273,0.00194884,154.938
0.039380032,0.711577878,0.00191165,156.978
0.046129248,0.706411169,0.00187684,159.738
0.053022345,0.701027946,0.00177003,158.724
0.05984738,0.695589539,0.00168587,157.536
0.066604352,0.690096662,0.0015328,146.676
0.073091568,0.684718884,0.00154043,142.536
0.079714478,0.679120769,0.00155783,138.492
0.086466894,0.673298208,0.00154639,139.224
0.092951617,0.667594394,0.00156403,138.366
0.099368276,0.66183953,0.00154234,141.342
0.105716874,0.65603427,0.00144602,148.422
0.111808089,0.650357407,0.00133873,152.622
0.118022624,0.644454755,0.00137735,154.938
0.12398384,0.638684635,0.00131822,154.476
0.130064312,0.632687014,0.00125671,155.436
0.136076722,0.626642082,0.0012622,144.006
0.141841938,0.62073571,0.00145031,136.032
0.147720285,0.614599322,0.00155402,128.442
0.153355501,0.60860536,0.00183631,126.51
0.159099786,0.602379754,0.0019281,121.356
0.164605001,0.596300333,0.0020826,123.774
0.170215223,0.589987669,0.00215437,124.566
0.175757383,0.583631608,0.00208904,127.716
0.181066599,0.57742721,0.00207688,131.178
0.186474696,0.570987203,0.00192714,134.784
0.191814731,0.564505334,0.00167156,133.098
0.197086704,0.557982099,0.00154568,125.268
0.202133919,0.551617489,0.00149036,113.868
0.207271829,0.545014179,0.00157285,104.64
0.212341676,0.538370905,0.001647,95.496
0.217343461,0.531688117,0.0018437,92.136
0.222277184,0.524966251,0.00204565,91.23
0.226996399,0.51841116,0.00213243,89.46
0.231796059,0.511613548,0.00216509,92.91
0.236385275,0.504985764,0.00213124,96
0.24091049,0.498322727,0.00191952,102.69
0.245371706,0.491624771,0.00166012,108.522
0.249768921,0.484892214,0.00134707,110.706
0.254102137,0.478125362,0.00115991,114.162
0.258503734,0.47111143,0.000806335,115.182
0.26270695,0.464275784,0.000501636,99.498
0.266974485,0.457191464,0.000421764,47.334
0.2710477,0.450288062,0.000612739,21.156
0.275056916,0.443351634,0.000833992,9.072
0.278879812,0.436600656,0.00105072,4.962
0.282763028,0.42959974,0.00129867,13.53
0.286582244,0.422566289,0.00128437,10.212
0.290337459,0.415500416,0.00142241,13.77
0.294028675,0.408402202,0.00134636,14.364
0.29765589,0.401271698,0.00129724,15.492
0.300113657,0.396911255,0.00114275,18.642
0.302805878,0.402157477,0.00118089,15.396
0.301119215,0.405506989,0.00127221,15.36
0.29998696,0.407736163,0.00132991,17.706
0.296437251,0.414627085,0.00134922,17.286
0.292710035,0.421709277,0.00131822,10.356
0.288799313,0.428979671,0.00129009,5.916
0.284942097,0.435997498,0.00106598,4.23
0.281144388,0.44276558,0.000841383,4.17
0.277161173,0.449720386,0.000617031,15.522
0.273113957,0.456642884,0.000421049,37.008
0.269002742,0.463532844,0.000500206,72.294
0.264827526,0.470390019,0.000846867,98.784
0.260321234,0.477639545,0.00123907,106.794
0.255878387,0.484639844,0.00153304,102.396
0.251505171,0.491393825,0.00181938,96.978
0.246928262,0.498323275,0.00195338,95.244
0.242425046,0.505007887,0.00212337,90.102
0.237714074,0.51186508,0.00217153,88.722
0.232935039,0.518685014,0.00211932,86.028
0.228087941,0.525467282,0.00200202,82.794
0.223322726,0.532007659,0.00176383,83.958
0.218341566,0.538714497,0.00147129,93.012
0.21344635,0.545180905,0.00139356,103.518
0.208331128,0.55181059,0.00138903,115.296
0.203147843,0.558400416,0.00151754,125.586
0.197896496,0.564949905,0.00175906,131.016
0.192577086,0.571458568,0.00189949,135.33
0.18735387,0.577730535,0.00209142,126.534
0.181900398,0.584157309,0.00220634,124.242
0.176378863,0.590541741,0.00222208,123.984
0.170789266,0.596883301,0.00216176,124.002
0.16530405,0.60299124,0.00197841,122.52
0.15958039,0.609246767,0.0018983,121.632
0.153965175,0.615270237,0.00159956,124.884
0.148107452,0.621437563,0.00147296,133.902
0.142181668,0.627559256,0.00140477,144.252
0.13618782,0.633634731,0.0013888,153.72
0.13012591,0.639663389,0.00137115,158.448
0.124182695,0.64546408,0.00147534,157.098
0.117986722,0.651398745,0.00156976,155.028
0.111722688,0.657284769,0.00168658,153.99
0.10539059,0.663121518,0.00163651,150.654
0.09899043,0.668908349,0.00165749,145.812
0.092522208,0.674644608,0.00164986,138.888
0.085985923,0.680329635,0.00161386,143.178
0.079582707,0.685792826,0.00161076,148.65
0.07291236,0.691374965,0.00162102,152.016
0.06617395,0.696903847,0.00169802,156.42
0.059574735,0.702213665,0.00182319,158.766
0.052702262,0.707635587,0.00182534,157.068
0.045973047,0.712840337,0.00196053,159.684
0.03875313,0.718312592,0.00199367,160.536
0.03167647,0.7235662,0.00182987,160.422
0.024531748,0.728762211,0.0017736,157.404
0.017318963,0.73389986,0.00170494,153.768
0.010259747,0.738825355,0.00160671,152.724
0.0029129,0.74384577,0.00159717,154.272
-0.00450201,0.748805486,0.00165368,152.22
-0.011757225,0.753556174,0.00180817,147.246
-0.019536017,0.758539567,0.00202419,148.026
-0.026923233,0.763168583,0.002198,150.93
-0.03460833,0.767879227,0.00233699,149.946
-0.042125546,0.772385201,0.00239302,148.674
-0.049944705,0.776967275,0.00241663,146.808
-0.057831928,0.781482764,0.0022483,145.716
-0.065545143,0.785796979,0.00193978,141.924
-0.07381056,0.790310367,0.00160242,131.052
-0.08190197,0.794620634,0.00132442,113.154
-0.089813185,0.798733179,0.00123096,89.76
-0.091825239,0.800043932,0.00124956,96.264
-0.082832046,0.800751417,0.00128318,117
-0.081100374,0.799846883,0.00136591,120.918
-0.073223158,0.795671704,0.00161386,134.778
-0.065166811,0.791297688,0.00200631,141.978
-0.057178526,0.786855181,0.00223519,144.864
-0.04949731,0.782482754,0.00229146,145.626
-0.041643088,0.777908012,0.00230433,147.3
-0.033856928,0.773267464,0.00220157,145.77
-0.026138831,0.768561986,0.00192381,147.282
-0.018488796,0.763792442,0.00189472,147.186
-0.01113558,0.75910705,0.00170828,152.256
-0.003619608,0.754213789,0.0017016,151.584
0.003603608,0.749409995,0.00170851,152.736
0.011208149,0.744243349,0.00175525,155.778
0.018519934,0.739167783,0.00176621,158.814
0.025763657,0.734033045,0.0018766,160.536
0.032939316,0.728839913,0.00203492,160.722
0.040046914,0.723589155,0.0019045,159.414
0.047086449,0.718281527,0.00199701,153.516
0.054057921,0.712917775,0.00191332,153.738
0.060961331,0.707498635,0.00188471,155.538
0.067590546,0.702191502,0.00173689,156.756
0.074359894,0.696665376,0.00167585,147.702
0.081061179,0.691085986,0.00163222,145.506
0.087694401,0.685454028,0.00165773,140.73
0.094259561,0.679770188,0.00165392,144.174
0.100560776,0.674209676,0.00166679,147.726
0.106797992,0.668601623,0.00167537,152.13
0.113163089,0.66276916,0.00161887,150.966
0.119460124,0.656887424,0.0015719,151.452
0.125689097,0.650957056,0.00150324,148.854
0.131850007,0.644978684,0.0014732,151.23
0.137759222,0.639136221,0.00146819,146.868
0.143786069,0.633065108,0.00145818,134.52
0.149744854,0.626947811,0.00157357,123.168
0.155635577,0.620784926,0.00172234,115.134
0.161458237,0.614577038,0.00191832,114.606
0.167212834,0.608324723,0.00197174,116.01
0.172899369,0.602028549,0.00206782,117.942
0.178517841,0.595689074,0.00212146,123.492
0.184068251,0.589306849,0.00194336,125.346
0.189385467,0.583077707,0.0018592,128.454
0.194801814,0.576612845,0.00175238,128.496
0.199989029,0.570304561,0.0015297,127.5
0.205271314,0.563759086,0.00134111,123.252
0.210485537,0.557173434,0.00126076,106.356
0.215476752,0.550749445,0.00138188,90.558
0.220556912,0.544086087,0.00157953,81.576
0.225569009,0.537383984,0.001853,78.462
0.230364225,0.530848408,0.00208451,76.026
0.235095441,0.524277242,0.00223829,77.214
0.239907476,0.517463875,0.00227858,79.428
0.244651448,0.510613508,0.00224568,83.766
0.249327358,0.503726558,0.00210287,86.436
0.253935205,0.496803422,0.0018375,89.316
0.258338421,0.490055888,0.00153447,94.002
0.262677636,0.483275032,0.00130869,92.082
0.267085421,0.47624772,0.000998028,91.206
0.271164068,0.469614645,0.000723127,68.988
0.275311283,0.462735722,0.000627045,37.41
0.279521068,0.455608207,0.000782255,15.564
0.283538284,0.448664342,0.000964168,9.39
0.287491499,0.441688887,0.00112558,9.69
0.291380715,0.434682066,0.00127674,8.424
0.29520593,0.427644083,0.00131775,9.066
0.298967146,0.420575122,0.00134493,14.37
0.300123207,0.418910851,0.00131989,16.014
0.302793803,0.424037809,0.00134254,14.226
0.300915195,0.427575495,0.0013187,7.038
0.299969891,0.429341503,0.00126959,2.676
0.296269057,0.436166874,0.00125576,3.888
0.292385842,0.443182391,0.00108982,5.952
0.288438626,0.450167176,0.000967983,5.946
0.284301029,0.457337785,0.000745062,15.714
0.280223813,0.464259362,0.000699285,33.828
0.275952153,0.4713642,0.000869755,62.73
0.271744938,0.478221397,0.00110198,81.564
0.267473722,0.48504643,0.00135136,79.758
0.263002,0.492050711,0.00168801,80.388
0.258600784,0.498809386,0.00204183,83.484
0.254135568,0.505534863,0.00223686,82.182
0.249463784,0.512435352,0.00237013,78.774
0.244868568,0.519092256,0.00235106,75.696
0.240209352,0.525714816,0.00228931,73.44
0.235486137,0.532302636,0.00202681,73.578
0.230548289,0.539059505,0.00174738,77.556
0.22554238,0.545778535,0.00145818,81.294
0.220623164,0.552257376,0.0012889,90.324
0.215639948,0.558699756,0.00118638,103.332
0.210433976,0.565304802,0.00128508,120.228
0.205159941,0.5718701,0.00157595,134.124
0.199817844,0.578395141,0.00164009,132.726
0.194407684,0.584879408,0.00174237,125.148
0.189096468,0.591127745,0.00192381,118.32
0.183721253,0.597336758,0.00197054,120.594
0.17811103,0.60369809,0.00196435,120.834
0.172605815,0.609825689,0.00194455,114.642
0.167036599,0.615912436,0.00187755,116.556
0.161226314,0.622146056,0.00176836,113.166
0.155347967,0.628335098,0.00153423,123.624
0.149401557,0.634478976,0.00154782,137.97
0.143387085,0.640577093,0.00149442,149.514
0.13730455,0.646628846,0.00150443,148.758
0.131153953,0.65263362,0.00161005,147.63
0.124935293,0.658590793,0.00168873,154.842
0.11864857,0.664499736,0.00176788,160.632
0.112487355,0.670182955,0.00182915,158.916
0.106262139,0.67581963,0.00175,153.738
0.099775354,0.681583067,0.00160933,147.504
0.093220507,0.687295703,0.00161672,146.658
0.086597597,0.692956862,0.00169087,152.652
0.079906625,0.698565859,0.00170279,155.67
0.072941708,0.704289537,0.0017345,155.214
0.066320493,0.709624586,0.00187302,149.304
0.059425333,0.715072899,0.00192405,149.142
0.05246211,0.720466217,0.00192786,156.234
0.045430826,0.725803808,0.00213219,163.344
0.038331478,0.731084929,0.00207116,161.04
0.031382263,0.736151373,0.00191785,156.618
0.024148853,0.74131905,0.00186492,155.646
0.01684738,0.746427986,0.00174714,161.562
0.009477845,0.751477397,0.00171757,160.338
0.002040248,0.756466485,0.00161315,153.726
-0.005465412,0.761394441,0.00160504,143.352
-0.013039134,0.766260444,0.00173355,139.092
-0.020680919,0.771063663,0.0019777,139.836
-0.028390766,0.775803251,0.00207736,145.152
-0.036168676,0.780478351,0.00214268,146.106
-0.044014648,0.785088092,0.00215127,144.966
-0.051928683,0.78963159,0.00208141,141.096
-0.059910781,0.794107948,0.00181866,144.024
-0.067960941,0.798516252,0.00153542,137.118
-0.070432445,0.800132291,0.00155664,141.222
-0.061206683,0.800531322,0.00169183,143.472
-0.059985399,0.79986069,0.00175787,139.416
-0.052206183,0.795531691,0.0019653,140.724
-0.044250898,0.791001093,0.00209071,145.038
-0.036363676,0.786404051,0.00205065,142.128
-0.02878046,0.781883699,0.00197484,137.646
-0.021027301,0.777158366,0.00186468,134.742
-0.013342203,0.772369187,0.00170303,140.286
-0.005725168,0.767517012,0.00160576,148.578
0.001823804,0.762602677,0.0016296,159.78
0.009304714,0.757627007,0.0018108,159.978
0.016493929,0.752744308,0.00181199,154.038
0.024062346,0.747494903,0.00195791,156.444
0.031339068,0.742340062,0.00207664,163.02
0.038547728,0.73712707,0.00210954,163.722
0.045688326,0.731856697,0.00210167,159.678
0.052974117,0.726367399,0.00196697,151.59
0.059976527,0.720982845,0.00190521,150.09
0.066910874,0.715543174,0.00186158,154.44
0.073777159,0.710049114,0.00174332,160.134
0.080575381,0.704501383,0.00167347,159.54
0.087102597,0.699071179,0.00164128,152.964
0.093967639,0.693247731,0.00163484,149.964
0.100561674,0.687543198,0.00174571,152.154
0.107087646,0.68178777,0.00183774,158.316
0.113545556,0.675982118,0.00187231,161.328
0.119935403,0.670126905,0.00177456,158.514
0.126257188,0.664222784,0.00170875,154.14
0.13251091,0.658270401,0.00160218,148.314
0.13869657,0.652270392,0.00157524,146.556
0.144814168,0.646223384,0.00155354,143.256
0.150863702,0.640129998,0.00149465,130.05
0.156664918,0.634177545,0.00155521,114.912
0.16258039,0.627994585,0.00175882,110.538
0.1684278,0.621767037,0.00180364,110.628
0.174207148,0.615495488,0.00194765,113.034
0.179918432,0.609180514,0.00190426,113.52
0.185561655,0.602822686,0.00188471,115.428
0.191136815,0.596422565,0.00185276,116.82
0.19647803,0.590176521,0.0016842,125.736
0.201919128,0.583694707,0.00153185,128.664
0.207292162,0.577172219,0.00137401,125.244
0.212597135,0.570609583,0.00122023,117.714
0.21767635,0.564207966,0.00123859,105.696
0.22284726,0.557567764,0.00130201,85.272
0.227950108,0.550888931,0.00151921,78.834
0.232984892,0.544171959,0.00187588,72.432
0.237951615,0.537417331,0.00207712,71.184
0.242850275,0.53062552,0.00232269,68.484
0.247680872,0.52379699,0.00245096,74.238
0.252443407,0.516932193,0.00237228,75.21
0.257137879,0.510031572,0.00237586,76.026
0.261625095,0.503306257,0.00206758,76.686
0.266185505,0.496336323,0.00181652,77.748
0.270677852,0.489331811,0.00154711,79.758
0.275102137,0.482293117,0.00115419,73.872
0.279327352,0.475435433,0.000973228,56.316
0.283488568,0.468546302,0.000904802,31.674
0.28771279,0.46140929,0.000833277,14.208
0.29186895,0.454239517,0.00101972,5.664
0.295834166,0.447256027,0.00115109,1.878
0.299735381,0.440242311,0.00127316,4.698
0.300205339,0.439906696,0.00135923,0.828
0.302856935,0.44493228,0.00120998,-3.558
0.301024959,0.448222051,0.00118972,-0.03
0.299919024,0.45019279,0.0011232,6.498
0.29607094,0.456962856,0.00107742,6.66
0.292035724,0.463921765,0.000984438,22.266
0.287936509,0.470850349,0.000973228,40.08
0.283642161,0.477963341,0.00123907,55.35
0.279279751,0.485043361,0.00149394,71.934
0.274984536,0.491876978,0.00179959,72.756
0.270488063,0.498890907,0.00205328,70.164
0.266062848,0.505659674,0.00225283,72.516
0.261432313,0.512605916,0.00245883,72.822
0.256733716,0.519517157,0.00249864,72.258
0.2521125,0.526185119,0.00247361,70.302
0.24727984,0.533026109,0.00231315,67.992
0.242379118,0.539830749,0.00201489,71.682
0.237410333,0.546598567,0.00183559,75.876
0.232527117,0.553125677,0.00158501,85.314
0.22742427,0.559819546,0.00128461,91.908
0.222411054,0.566274016,0.00131369,106.626
0.217174144,0.572891996,0.00134159,121.902
0.211869172,0.579470685,0.00147939,124.206
0.206496137,0.586009557,0.00157548,124.368
0.20105504,0.592508079,0.00165845,120.258
0.19554588,0.598965709,0.0017078,117.444
0.189968658,0.605381899,0.00182868,116.022
0.184323373,0.61175609,0.0017798,115.482
0.178610026,0.618087717,0.00180507,114.138
0.172828616,0.624376206,0.00173426,112.716
0.166979143,0.630620976,0.00168324,112.884
0.161241928,0.636634201,0.00159598,125.88
0.155440712,0.642605217,0.00152136,136.632
0.149206796,0.648902557,0.00160456,140.244
0.143087136,0.654967883,0.00170232,143.838
0.136899413,0.660986482,0.00179554,153.162
0.130643628,0.666957725,0.00184632,159.162
0.124319781,0.672880973,0.00187994,161.748
0.117927871,0.678755581,0.00185967,157.302
0.111467899,0.684580894,0.00177217,160.224
0.105138683,0.690181981,0.00177193,157.08
0.098544648,0.695908253,0.00172306,158.994
0.091882551,0.701583237,0.001786,160.596
0.085152391,0.707206244,0.00167323,156.036
0.078354169,0.712776576,0.00176693,152.286
0.071487884,0.718293527,0.0018592,154.344
0.064342342,0.723921068,0.00198914,154.848
0.05733787,0.729327424,0.00202681,157.05
0.050265335,0.734678197,0.00213052,159.582
0.043124738,0.739972642,0.00211336,159.198
0.035916078,0.745210004,0.00208165,162.546
0.028639356,0.750389515,0.00202395,162.642
0.021070939,0.755664654,0.00191284,161.748
0.013656029,0.76072431,0.0017345,154.938
0.006173057,0.765723729,0.00164128,144.738
-0.001377978,0.770662099,0.00162435,139.032
-0.008997075,0.7755386,0.00168992,135.414
-0.016918242,0.780497282,0.00182844,132.336
-0.024675527,0.785245591,0.00189424,133.116
-0.032739068,0.790070386,0.00195934,133.254
-0.040634541,0.794686962,0.00187732,136.074
-0.048598076,0.799237321,0.00192405,138.012
-0.049581102,0.800078635,0.00185419,138.096
-0.040126458,0.800165194,0.00181962,132.474
-0.039643882,0.799887652,0.00185562,133.914
-0.031956666,0.795414012,0.00186754,129.264
-0.024096257,0.790736137,0.00181366,127.254
-0.016303909,0.785993705,0.00173355,126.192
-0.008346618,0.781040949,0.00160313,128.316
-0.000692458,0.776170078,0.00154901,139.434
0.00689364,0.77123722,0.00159407,150.45
0.014411674,0.7662432,0.00175167,153.96
0.021861647,0.761188829,0.00186754,159.444
0.029243557,0.75607491,0.00195409,162.786
0.036557404,0.750902233,0.00210382,159.018
0.044021696,0.745512177,0.00209953,161.946
0.051197355,0.740222593,0.00212385,159.36
0.058304953,0.734876583,0.00204469,152.934
0.065344488,0.729474895,0.00200988,151.692
0.07231596,0.724018269,0.00189615,153.786
0.07921937,0.718507435,0.00182057,157.206
0.086054717,0.712943112,0.0017593,160.194
0.092822002,0.707326011,0.00174714,164.22
0.099521224,0.701656834,0.0015998,160.482
0.106152384,0.695936275,0.00170851,159.768
0.112715482,0.690165017,0.00179101,159.972
0.119406273,0.684166559,0.00180865,163.182
0.125831183,0.678294436,0.00185753,158.13
0.13218803,0.672373636,0.00177456,150.618
0.138476815,0.666404808,0.0016811,144.888
0.144697538,0.660388595,0.00170756,142.74
0.150850197,0.654325632,0.00173188,136.614
0.156934795,0.648216544,0.00160385,129.048
0.16295133,0.642061949,0.0015967,123.102
0.168899802,0.635862459,0.00174666,114.636
0.174780212,0.629618676,0.0017047,113.1
0.180592559,0.623331196,0.00171972,110.148
0.186336844,0.617000606,0.00162459,116.022
0.192013066,0.610627487,0.00174833,116.826
0.197621226,0.60421241,0.00168086,118.266
0.203161324,0.597755941,0.00158692,119.802
0.208633358,0.591258636,0.00156117,121.908
0.214037331,0.584721046,0.00146795,120.33
0.219373241,0.578143713,0.00142194,115.218
0.224641088,0.57152717,0.00141979,101.958
0.229840873,0.564871943,0.0014813,85.902
0.234972595,0.558178552,0.00169326,78.102
0.240036255,0.551447507,0.00201942,76.338
0.245182172,0.544473638,0.00211431,73.59
0.250107644,0.53766768,0.00233175,69.24
0.25481886,0.531033428,0.00252296,68.58
0.259610269,0.524156704,0.00253917,72.054
0.264333617,0.517244753,0.00254585,72.96
0.268988902,0.510298032,0.00233485,68.94
0.273576124,0.50331699,0.00200488,64.314
0.278095284,0.496302066,0.00173951,62.274
0.282546381,0.48925369,0.00150324,61.788
0.286929416,0.482172278,0.00130869,53.394
0.291244388,0.475058238,0.00108791,32.016
0.295491298,0.467911964,0.00113083,13.698
0.299544514,0.460951822,0.0010953,4.632
0.300151978,0.46039802,0.00119353,11.166
0.302659068,0.46555392,0.00112296,11.454
0.30062846,0.469037419,0.00118256,18.63
0.299990614,0.470124504,0.00119639,18.57
0.296001092,0.476848291,0.00124002,39.678
0.291688183,0.483975054,0.00146461,51.414
0.28730721,0.491069637,0.0017655,58.008
0.282858175,0.498131618,0.00209977,60.378
0.278341078,0.505160566,0.00222374,63.45
0.273755918,0.512156041,0.00230981,73.296
0.269102696,0.519117592,0.00243618,71.91
0.264381411,0.526044761,0.00239469,68.148
0.259592064,0.532937077,0.00246502,67.434
0.254734654,0.539794066,0.00225569,72.852
0.249809181,0.546615242,0.00209238,77.532
0.244967966,0.553195048,0.00184871,82.134
0.24006275,0.559740259,0.00166035,83.136
0.234937215,0.566453282,0.00152279,90.372
0.229743618,0.573128505,0.0015204,105.384
0.224481958,0.579765404,0.00154472,115.92
0.219152236,0.586363448,0.00155116,117.672
0.213754451,0.592922099,0.00156308,114.846
0.208288604,0.599440811,0.00161458,111.804
0.202754694,0.605919031,0.00165416,115.332
0.197152721,0.612356199,0.00165916,114.144
0.191309805,0.618944897,0.00159884,112.5
0.185569645,0.625296964,0.00162936,108.924
0.179761423,0.631606238,0.00169731,107.124
0.173885138,0.637872129,0.00157333,113.304
0.16794079,0.64409404,0.00162984,121.002
0.161928381,0.650271367,0.00164152,128.988
0.155847908,0.656403498,0.00169135,132.546
0.149699373,0.662489816,0.00179506,138.864
0.143482776,0.668529692,0.00182606,139.248
0.137198116,0.674522492,0.00182391,147.048
0.130845394,0.680467575,0.00187755,158.538
0.124424609,0.68636429,0.0018561,161.592
0.117738067,0.692388411,0.0016923,159.828
0.110979276,0.698359761,0.00163532,161.712
0.104350178,0.70410432,0.00169087,163.668
0.097653019,0.709797789,0.00169373,165.984
0.090887796,0.715439476,0.00166584,160.512
0.08384638,0.721197224,0.00177933,155.466
0.07694297,0.726731616,0.00188542,151.482
0.069971497,0.732212076,0.00194789,149.91
0.062931963,0.737637877,0.00205185,156.516
0.055607921,0.743170148,0.00210311,163.008
0.048430199,0.748482698,0.00204135,161.052
0.041184414,0.753738324,0.00207473,158.226
0.033870566,0.758936262,0.00193668,158.46
0.026488657,0.764075733,0.0019002,158.538
0.019038684,0.76915595,0.00172735,155.76
0.011520649,0.774176115,0.00158644,146.082
0.003703608,0.779284741,0.0015142,133.926
-0.004185684,0.784327862,0.00164319,122.274
-0.011912031,0.789159151,0.00170232,119.91
-0.019943698,0.794070512,0.00171686,122.898
-0.028047614,0.798913623,0.00171781,129.174
-0.02949303,0.80005577,0.00175501,122.82
-0.019811441,0.799828106,0.00175691,115.368
-0.012212225,0.795216409,0.00169183,116.67
-0.004442566,0.790397925,0.00156785,122.256
0.003491351,0.785367755,0.00155712,134.172
0.011122823,0.780422649,0.00163556,143.1
0.018914365,0.775263783,0.00169016,152.526
0.02640765,0.770195454,0.00185896,156.558
0.034056816,0.764911346,0.00199272,159.78
0.041633733,0.759564974,0.0020373,160.92
0.048918705,0.754317112,0.00213219,157.482
0.056135615,0.749012168,0.00208332,155.412
0.063500032,0.743487569,0.0020292,153.576
0.070578754,0.738069059,0.00192953,154.254
0.077589414,0.732595741,0.0018375,156.66
0.084741331,0.726900012,0.0018015,159.318
0.091820997,0.721147667,0.00169278,163.488
0.098623345,0.715511106,0.00174452,168.378
0.105357629,0.709822648,0.00164557,168.63
0.112224796,0.703908268,0.00159312,165.102
0.118820893,0.698116575,0.00165153,162.99
0.125348928,0.692275067,0.00170756,156.828
0.131808901,0.686384414,0.00180865,157.656
0.138393442,0.680264554,0.00185467,149.682
0.144715227,0.67427615,0.00174881,142.716
0.151157394,0.668056958,0.00176264,135.486
0.157340991,0.661973468,0.00167251,130.158
0.163456526,0.655844104,0.00161887,127.494
0.169503998,0.649669491,0.00161863,124.8
0.175483408,0.643450244,0.00153995,118.008
0.181394755,0.637186973,0.00143219,119.484
0.18723804,0.63088028,0.00145126,111.54
0.193013263,0.624530759,0.00150705,111.786
0.198720422,0.618138999,0.00155068,114.66
0.20435952,0.611705581,0.00159384,117.582
0.210098311,0.605034246,0.00161887,112.872
0.215599221,0.598518008,0.00158454,114.048
0.221195638,0.591762539,0.00168205,112.332
0.226719804,0.584965278,0.00170851,112.308
0.232012402,0.578328535,0.0017047,103.89
0.237236937,0.571653523,0.00181294,94.716
0.242393409,0.564940773,0.00181437,89.676
0.247481819,0.558190811,0.00189138,82.494
0.252502166,0.551404154,0.00205065,80.7
0.257454451,0.544581312,0.00221445,78.924
0.262338673,0.537722789,0.00227763,74.652
0.267154833,0.530829081,0.00237252,74.634
0.27190293,0.523900675,0.00238468,73.152
0.276582965,0.516938051,0.00238539,70.866
0.281194938,0.509941683,0.00226881,69.102
0.285602153,0.503125539,0.0020652,65.286
0.290080063,0.496064053,0.00188828,57.732
0.29448991,0.488970176,0.00169016,51.33
0.298831695,0.481844346,0.00149823,42.678
0.300107256,0.48020927,0.00150467,39.114
0.302593408,0.485287432,0.00171686,43.8
0.3004898,0.488749578,0.0017326,46.338
0.299961398,0.489613962,0.00185705,50.856
0.295832377,0.496297188,0.00208451,57.414
0.291370967,0.503380634,0.00216486,60.162
0.286703175,0.510644871,0.00227238,64.02
0.282103578,0.517662114,0.00231172,70.806
0.277435918,0.524646037,0.00236966,72.114
0.272844703,0.531386052,0.00230695,75.474
0.268189487,0.538093842,0.00223781,78.99
0.263321765,0.544977022,0.0021496,80.046
0.25838598,0.551824951,0.00214149,82.32
0.253382132,0.558637121,0.00200535,87.828
0.248310223,0.565413018,0.00198151,91.122
0.24317025,0.572152121,0.00188018,95.304
0.238121035,0.578651371,0.00186516,99.714
0.232847,0.585316449,0.00182391,102
0.227504902,0.591943146,0.00175358,109.056
0.222094743,0.598530913,0.00171066,109.344
0.21661652,0.605079196,0.00168968,107.154
0.211070235,0.611587435,0.00161601,110.232
0.205455888,0.618055063,0.00153852,109.524
0.199773478,0.624481505,0.00147129,117.054
0.194023006,0.630866181,0.00149871,115.992
0.188027089,0.637400027,0.00147868,116.19
0.182138429,0.643698092,0.00155521,115.95
0.176181707,0.64995259,0.0016687,124.254
0.170156922,0.656162914,0.00161529,131.334
0.163878381,0.662514578,0.00176907,133.632
0.157715408,0.668633317,0.00171448,137.886
0.151484373,0.674705997,0.0017686,141.096
0.145185276,0.680731981,0.00177694,146.244
0.138818116,0.686710627,0.00173426,154.344
0.132382894,0.692641282,0.00173569,160.554
0.125879609,0.698523289,0.00168682,169.086
0.119308262,0.704355981,0.00152207,165.078
0.112466595,0.710313128,0.00141049,164.88
0.105552678,0.716216465,0.00157047,173.508
0.098773019,0.721893997,0.001786,175.854
0.091925296,0.727519425,0.00171901,166.542
0.085009511,0.733092042,0.00179816,152.79
0.07781297,0.738777532,0.00191284,148.368
0.070758997,0.744240712,0.00196888,154.446
0.063636963,0.749648881,0.00204898,159.426
0.056446865,0.755001296,0.00203778,165.306
0.049188705,0.760297203,0.00197865,163.29
0.041862483,0.765535838,0.00177909,154.176
0.034243066,0.770872503,0.00170136,153.9
0.026778657,0.775992473,0.00165439,153.798
0.019246184,0.781052796,0.00155783,147.528
0.011645649,0.78605267,0.00155164,131.646
0.003743608,0.791139967,0.00166322,117.882
-0.003995115,0.796014588,0.00168467,107.628
-0.010142915,0.800105693,0.00170208,110.244
-0.000707458,0.799856892,0.00159288,117.108
0.00704364,0.794965935,0.00166059,121.542
0.014726674,0.790013,0.00155736,129.618
0.022571341,0.784846025,0.00164486,139.608
0.030343758,0.779615026,0.00178481,154.626
0.038043924,0.77432088,0.00188113,160.578
0.045448522,0.769122877,0.00189234,156.252
0.053006313,0.76370682,0.00192881,150.606
0.060491855,0.758230157,0.00194169,152.538
0.06768814,0.752857401,0.00189472,154.782
0.075246188,0.747098329,0.00180412,156.792
0.082302223,0.741611901,0.0017891,156.594
0.089290195,0.736071434,0.0016842,154.734
0.096627306,0.730136938,0.00162745,164.322
0.103681473,0.72431538,0.00160385,173.838
0.11045907,0.718612423,0.00167347,175.332
0.117370862,0.712683176,0.00152159,169.026
0.124210403,0.706700405,0.00142718,160.278
0.130977695,0.700664855,0.00150753,155.604
0.137476855,0.694757044,0.00164057,152.556
0.144101771,0.688619633,0.00175072,153.132
0.150654438,0.682431603,0.00177313,141.006
0.157134854,0.676193665,0.00182701,131.712
0.163355577,0.670092135,0.00174189,129.288
